title,logoPath,logoPathV3,jobId,jobType,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,companyId,jdURL,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board,companyApplyJob,walkinJob,saved,experience,salary,location,companyJobsUrl,ambitionBoxData,internshipTags,vacancy,hiringFor,consultant,hideClientName,clientLogo,extracted_skills
Associate Machine Learning Engineer Internship,https://img.naukimg.com/logo_images/groups/v1/11711753.gif,https://img.naukimg.com/logo_images/groups/v1/11711753.gif,10925502315,internship,INR,Starts in 1-3 months,green,Pragyashal,False,124731607,https://www.naukri.com/job-listings-associate-machine-learning-engineer-internship-pragyashal-bengaluru-0-to-1-years-010925502315,Job Opening: Associate Machine Learning Engineer Internship <br><br>This is a full-time opportunity for a recent graduate eager to launch their career by working on cutting-edge cloud and AI technologies<br><br> . Graduation Year: A recent graduate from the 2022 / 2023 / 2024 batch,False,11711753,0,1970-01-01 00:00:00,crawled,1,True,False,False,,"25,000/month",Bengaluru,https://www.naukri.com/pragyashal-jobs-careers-124731607,"{'Url': 'https://www.ambitionbox.com/reviews/pragyashal-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 38, 'AggregateRating': '4.4', 'Title': 'PRAGYASHAL CLOUD SOLUTIONS Reviews by Employees'}",,,,,,,['machine learning']
Operations Research Intern,https://img.naukimg.com/logo_images/groups/v1/1257760.gif,https://img.naukimg.com/logo_images/groups/v1/1257760.gif,160226508314,internship,INR,Starts in 1-3 months,green,Impact Analytics,False,3833160,https://www.naukri.com/job-listings-operations-research-intern-impact-analytics-bengaluru-0-to-1-years-160226508314,"The impact that you will be making . We are looking for a motivated Operations Research Intern to join our data science team and contribute to solving real-world,data-driven business problems<br><br>This internship offers hands-on exposure to large-scale optimization problems and the opportunity to work on live product environments",False,1257760,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/impact-analytics-jobs-careers-3833160,"{'Url': 'https://www.ambitionbox.com/reviews/impact-analytics-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 205, 'AggregateRating': '3.8', 'Title': 'Impact Analytics Reviews by Employees'}",,,,,,,[]
Data & AI Intern,https://img.naukimg.com/logo_images/groups/v1/3756272.gif,https://img.naukimg.com/logo_images/groups/v1/3756272.gif,280525501797,internship,INR,Starts in 1-3 months,green,Artify Talent Studio,False,124796239,https://www.naukri.com/job-listings-data-ai-intern-artify-talent-studio-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-2-years-280525501797,"Artify Talent Studio  is looking for Data & AI Intern  to join our dynamic team and embark on a rewarding career journey.<br /><br />Support AI data integration and automation initiatives, develop and implement data integration solutions, assist in the development of automation workflows, ensure data accuracy and consistency, collaborate with data scientists and engineers, and provide technical support for AI data integration projects.",False,3756272,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Mumbai, New Delhi, Bengaluru, Hyderabad, Pune, Kolkata, Chennai",https://www.naukri.com/artify-talent-studio-jobs-careers-4603840,"{'Url': 'https://www.ambitionbox.com/reviews/artify-talent-studio-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 4, 'AggregateRating': '4.4', 'Title': 'Artify Technologies Reviews by Employees'}",,,,,,,[]
GenAI Trainee,https://img.naukimg.com/logo_images/groups/v1/6456999.gif,https://img.naukimg.com/logo_images/groups/v1/6456999.gif,160226506876,internship,INR,Starts in 1-3 months,green,Data Economy,False,5950300,https://www.naukri.com/job-listings-genai-trainee-dataeconomy-hyderabad-0-to-5-years-160226506876,"Internship\ or academic project experience in AI,ML,NLP,or data engineering<br><br>Required Skills & Knowledge <br><br> Familiarity\ with AI frameworks like PyTorch,TensorFlow,Hugging Face Transformers\ (preferred but not mandatory)<br><br>Preferred Qualifications",False,6456999,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Hyderabad,https://www.naukri.com/data-economy-jobs-careers-5510998,"{'Url': 'https://www.ambitionbox.com/reviews/data-economy-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 78, 'AggregateRating': '3.9', 'Title': 'Data Economy Reviews by Employees'}",,,,,,,[]
Data Scientist Intern Rigbot,https://img.naukimg.com/logo_images/groups/v1/2925284.gif,https://img.naukimg.com/logo_images/groups/v1/2925284.gif,81117500277,internship,INR,Starts in 1-3 months,green,rigbot.com,False,3655094,https://www.naukri.com/job-listings-data-scientist-intern-rigbot-rigbot-com-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-8-years-081117500277,"The Data Scientist Intern Rigbot is responsible for overseeing and managing key aspects of the role,including strategic planning,team coordination,and ensuring the achievement of objectives",False,2925284,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Mumbai, New Delhi, Bengaluru, Hyderabad, Pune, Kolkata, Chennai",https://www.naukri.com/rigbot-jobs-careers-3655094,"{'Url': 'https://www.ambitionbox.com/reviews/rigbotdotcom-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 2, 'AggregateRating': '4.3', 'Title': 'rigbotdotcom Reviews by Employees'}",,,,,,,[]
Data Engineer Intern,https://img.naukimg.com/logo_images/groups/v1/9476471.gif,https://img.naukimg.com/logo_images/groups/v1/9476471.gif,301225508090,internship,INR,Starts in 1-3 months,green,Cloud Counselage,False,124334978,https://www.naukri.com/job-listings-data-engineer-intern-cloud-counselage-pvt-ltd-mumbai-0-to-0-years-301225508090,We are seeking a highly motivated Data Engineer Intern to join our dynamic team<br><br>This internship offers a unique opportunity to gain hands-on experience in a fast-paced environment while working on meaningful projects that have a real impact on our business<br><br>Prior internship or project experience in data engineering or related fields is a plus,False,9476471,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Mumbai,https://www.naukri.com/cloud-counselage-jobs-careers-124334978,"{'Url': 'https://www.ambitionbox.com/reviews/cloud-counselage-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 32, 'AggregateRating': '4.4', 'Title': 'Cloud Counselage Reviews by Employees'}",,,,,,,[]
Product Manager Intern,https://img.naukimg.com/logo_images/groups/v1/4308602.gif,https://img.naukimg.com/logo_images/groups/v1/4308602.gif,300326503772,internship,INR,Starts in 1-3 months,green,Luxasia,False,5169014,https://www.naukri.com/job-listings-product-manager-intern-luxasia-new-delhi-0-to-1-years-300326503772,",data Literacy (reading dashboards,basic SQL output) . Good stakeholder communication,strong Written English",False,4308602,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,New Delhi,https://www.naukri.com/luxasia-jobs-careers-5169014,"{'Url': 'https://www.ambitionbox.com/reviews/luxasia-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 6, 'AggregateRating': '4.0', 'Title': 'Luxasia Reviews by Employees'}",,,,,,,['sql']
Artificial Intelligence Intern (Vibe Coding),https://img.naukimg.com/logo_images/groups/v1/122096.gif,https://img.naukimg.com/logo_images/groups/v1/122096.gif,280226015085,internship,INR,Starts in 1-3 months,green,Freelancer,False,124236304,https://www.naukri.com/job-listings-artificial-intelligence-intern-vibe-coding-freelancer-pune-0-to-1-years-280226015085,"<p>Role & responsibilities </p><p> </p><p>Job Description:</p><p>We are looking for fresh B.Tech AI graduates who are passionate about building intelligent solutions using AI-assisted development tools (Vibe Coding).</p><p>If you love experimenting with Python, AI/ML, and modern AI coding tools like ChatGPT, GitHub Copilot, or CodeGen, this role is perfect for you. Join us to learn, experiment, and deliver production-ready AI-driven features while gaining hands-on experience in real-world projects.</p><br /><p>Required Skills:</p><ul><li>Interest in AI-assisted development / Vibe Coding<br /></li><li>Basic programming knowledge in Python and strong logical thinking<br /></li><li>Exposure to ChatGPT, GitHub Copilot, Cursor, or similar AI tools<br /></li><li>Willingness to learn and adapt<br /></li><li>Basic knowledge of APIs, databases, or backend development using Python is a plus<br /></li></ul><p>Responsibilities:</p><ul><li>Assist in software development, testing, and debugging<br /></li><li>Develop and maintain applications using Python<br /></li><li>Use AI tools for coding, problem-solving, and optimization<br /></li><li>Collaborate with senior developers and data scientists on live projects<br /></li><li>Follow coding standards and best practices</li></ul><br /><br /><br />",False,122096,0,1970-01-01 00:00:00,jp,1,False,False,False,,Unpaid,Remote,https://www.naukri.com/freelancer-jobs-careers-126208,,,3.0,Leading Management Consultant,1.0,0.0,https://img.naukimg.com/logo_images/groups/v1/122096.gif,['python']
Research And Development Intern,https://img.naukimg.com/logo_images/groups/v1/4160730.gif,https://img.naukimg.com/logo_images/groups/v1/4160730.gif,250426001619,internship,INR,Starts within 1 month,green,Northstar Academy,False,5001020,https://www.naukri.com/job-listings-research-and-development-intern-northstar-academy-bengaluru-0-to-1-years-250426001619,"Preferred Candidate Profile:  Strong research and analytical skills,critical thinking and problem-solving ability,basic understanding of experimentation and data analysis,good documentation and report writing skills,attention to detail,curiosity and innovation mindset,ability to work in a team,time management skills,and familiarity with relevant tools or technologies in the domain is a plus",False,4160730,0,1970-01-01 00:00:00,jp,1,False,False,False,,"5,000/month",Bengaluru,https://www.naukri.com/northstar-academy-jobs-careers-5001020,"{'Url': 'https://www.ambitionbox.com/reviews/northstar-academy-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 61, 'AggregateRating': '4.4', 'Title': 'NorthStar Academy Reviews by Employees'}",,,,,,,['data analysis']
Internship - Seeking Data Scientist Intern,https://img.naukimg.com/logo_images/groups/v1/6937391.gif,https://img.naukimg.com/logo_images/groups/v1/6937391.gif,230925505084,internship,INR,Starts in 1-3 months,green,Dendrite,False,124349302,https://www.naukri.com/job-listings-internship-seeking-data-scientist-intern-dendrite-ai-pune-0-to-1-years-230925505084,"- Pursuing / Completed PhD / Masters in Finance,Economics or Business . - Have built quantitative models either in course work or in other internships is a plus . - Intellectually curious and eager to learn about Finance (Investments and Corporate Finance) . - Prior internship experience in Financial Services",False,6937391,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Pune,https://www.naukri.com/dendrite-jobs-careers-124349302,,,,,,,,[]
Marketing Intern,https://img.naukimg.com/logo_images/groups/v1/5926866.gif,https://img.naukimg.com/logo_images/groups/v1/5926866.gif,230426032043,internship,INR,Starts within 1 month,green,Fatakpay Digital,False,7029547,https://www.naukri.com/job-listings-marketing-intern-fatakpay-digital-mumbai-0-to-1-years-230426032043,"We are looking for a detail-oriented and execution-driven Marketing Executive Intern to support our marketing operations and campaign management efforts<br><br>The intern will work closely with the marketing team to manage user databases,execute communication campaigns,and analyze campaign performance to drive continuous improvement",False,5926866,0,1970-01-01 00:00:00,jp,1,False,False,False,,"10,000/month",Mumbai,https://www.naukri.com/fatakpay-digital-jobs-careers-6423454,"{'Url': 'https://www.ambitionbox.com/reviews/fatakpay-digital-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 21, 'AggregateRating': '3.1', 'Title': 'Fatakpay Digital Reviews by Employees'}",,3.0,,,,,[]
Walkin Drive - AI Engineer Intern,https://img.naukimg.com/logo_images/groups/v1/515340.gif,https://img.naukimg.com/logo_images/groups/v1/515340.gif,230426029315,internship,INR,Starts : 19th May' 26,green,Zycus Infotech,False,1864,https://www.naukri.com/job-listings-walkin-drive-ai-engineer-intern-zycus-infotech-mumbai-0-to-1-years-230426029315,"Internship Details . <br><br>Final team allocation will be based on candidate s skills,project exposure,and interview performance. <br><br>Experience:  . Final-year students or recent graduates (0 1 year) <br><br>Good problem-solving and analytical skills <br><br>Hands-on experience in enterprise SaaS environment",False,515340,0,1970-01-01 00:00:00,jp,1,False,False,False,,"25,000/month",Hybrid - Mumbai,https://www.naukri.com/zycus-infotech-jobs-careers-1864,"{'Url': 'https://www.ambitionbox.com/reviews/zycus-infotech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 540, 'AggregateRating': '2.5', 'Title': 'Zycus Infotech Reviews by Employees'}",,,,,,,[]
"Fellowship - Fintech, Security & RegTech (FSR)",https://img.naukimg.com/logo_images/groups/v1/9559327.gif,https://img.naukimg.com/logo_images/groups/v1/9559327.gif,230226502780,internship,INR,Starts in 1-3 months,green,Sucseed,False,124890909,https://www.naukri.com/job-listings-fellowship-fintech-security-regtech-fsr-sucseed-indovation-hyderabad-0-to-3-years-230226502780,"Candidates should hold a bachelor s degree in Engineering,Technology,Economics,Finance,Business,or a related field,with 0 3 years of professional or relevant internship experience",False,9559327,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Hyderabad,https://www.naukri.com/sucseed-jobs-careers-124890909,,,,,,,,[]
Human Resource Intern,https://img.naukimg.com/logo_images/groups/v1/262758.gif,https://img.naukimg.com/logo_images/groups/v1/262758.gif,210426037771,internship,INR,Starts within 1 month,green,Husk Power Systems,False,5195362,https://www.naukri.com/job-listings-human-resource-intern-husk-power-systems-pune-0-to-1-years-210426037771,"POSITION NAME: HR Intern <br><br>attention given to the safety and security of our women employees,18-day annual paid leave,family <br><br>Position objective:  . We are seeking a dynamic and detail-oriented HR Intern to join our team<br><br>Female candidates are,therefore,<br><br>Pursuing or recently completed a Bachelors / Masters degree in Human Resources,Business",False,262758,0,1970-01-01 00:00:00,jp,1,False,False,False,,"5,000/month",Remote,https://www.naukri.com/husk-power-systems-jobs-careers-559919,"{'Url': 'https://www.ambitionbox.com/reviews/husk-power-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 137, 'AggregateRating': '3.2', 'Title': 'Husk Power Systems Reviews by Employees'}",,,,,,,[]
Associate Business Analyst,https://img.naukimg.com/logo_images/groups/v1/4589739.gif,https://img.naukimg.com/logo_images/groups/v1/4589739.gif,190326502890,internship,INR,Starts in 1-3 months,green,Dentsu Webchutney,False,7120950,https://www.naukri.com/job-listings-associate-business-analyst-dentsu-inc-pune-madhubani-0-to-1-years-190326502890,"Time Type:  Part time<br><br> Contract Type:  Student / Intern (Fixed Term) (Fixed Term)<br><br>The purpose of this role is to provide real-world experience,learning industry technical and professional skills,abilities and activities to contribute to the Dentsu network",False,4589739,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Pune, Madhubani",https://www.naukri.com/dentsu-webchutney-jobs-careers-19724,"{'Url': 'https://www.ambitionbox.com/reviews/dentsu-webchutney-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 32, 'AggregateRating': '2.9', 'Title': 'Dentsu Webchutney Reviews by Employees'}",,,,,,,[]
Verbatim Analyst Intern,https://img.naukimg.com/logo_images/groups/v1/6524297.gif,https://img.naukimg.com/logo_images/groups/v1/6524297.gif,170226504681,internship,INR,Starts in 1-3 months,green,Purespectrum,False,123702357,https://www.naukri.com/job-listings-verbatim-analyst-intern-purespectrum-hyderabad-0-to-1-years-170226504681,"<div> <div> <div> <div> <div> <div> <div> <div> <div> <div> <div> <div> </div> <ul> <li> <span> Review verbatim (open-ended text) responses for quality and compliance.  </span> </li> <li> <span> Identify and flag issues such as language inconsistencies, typos, irrelevant answers, gibberish, and nonsensical content.  </span> </li> <li> <span> Use predefined categories to flag and code the reasons for removing low-quality responses.  </span> </li> <li> <span> Flag any potentially sensitive or inappropriate content for escalation to senior team members.  </span> </li> <li> <span> Work closely with project managers and data analysts to understand and maintain quality standards.  </span> </li> <li> <span> Provide feedback on recurring patterns in responses that might affect data quality.  </span> </li> <li> <span> Assist in maintaining the performance metrics of all surveys.  </span> </li> <li> <span> Effectively manage your time to help deliver high-quality results.  </span> </li> <li> <span> Collaborate with the Team Lead to help prepare process-related documentation and training materials.  </span> </li> </ul> <div> <br /> <div> </div> <div> <b> <strong> Requirements  </strong> </b> <div> </div> <ul> <li> <span> MA/BA English from any reputed University. A background in English, Linguistics, Market Research, or Communications are preferred.  </span> </li> <li> <span> 0-1 year of professional experience; fresh graduates are strongly encouraged to apply.  </span> </li> <li> <span> Excellent command of the English language, including grammar and spelling.  </span> </li> <li> <span> Strong attention to detail with a proactive approach to problem-solving.  </span> </li> <li> <span> Proficient in Windows, Ms Office (Word, Excel, PowerPoint, Outlook etc.), any text editor is a must.  </span> </li> <li> <span> Familiarity with survey tools like Qualtrics, Confirmit, or Decipher is a plus, but not required.  </span> </li> <li> <span> Good communication and interpersonal skills to collaborate effectively with team members.  </span> </li> <li> <span> An analytical mindset with the ability to analyze survey data.  </span> </li> <li> <span> A willingness to stay updated on industry trends.  </span> </li> <li> <span> Willingness to work flexible hours, including night shifts, as part of a global team.  </span> </li> </ul> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div>",False,6524297,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Hyderabad,https://www.naukri.com/purespectrum-jobs-careers-123702357,"{'Url': 'https://www.ambitionbox.com/reviews/purespectrum-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 8, 'AggregateRating': '3.8', 'Title': 'PureSpectrum Reviews by Employees'}",,,,,,,['excel']
GenAI Trainee,https://img.naukimg.com/logo_images/groups/v1/6456999.gif,https://img.naukimg.com/logo_images/groups/v1/6456999.gif,130226502900,internship,INR,Starts in 1-3 months,green,Data Economy,False,5950300,https://www.naukri.com/job-listings-genai-trainee-dataeconomy-pune-0-to-5-years-130226502900,"Internship\ or academic project experience in AI,ML,NLP,or data engineering<br><br>Required Skills & Knowledge <br><br> Familiarity\ with AI frameworks like PyTorch,TensorFlow,Hugging Face Transformers\ (preferred but not mandatory)<br><br>Preferred Qualifications",False,6456999,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Pune,https://www.naukri.com/data-economy-jobs-careers-5510998,"{'Url': 'https://www.ambitionbox.com/reviews/data-economy-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 78, 'AggregateRating': '3.9', 'Title': 'Data Economy Reviews by Employees'}",,,,,,,[]
Medical Intern Health & Technology Internship,https://img.naukimg.com/logo_images/groups/v1/11753763.gif,https://img.naukimg.com/logo_images/groups/v1/11753763.gif,120226504801,internship,INR,Starts in 1-3 months,green,Eka Care,False,124460464,https://www.naukri.com/job-listings-medical-intern-health-technology-internship-eka-care-bengaluru-0-to-1-years-120226504801,"Job Title: Medical Intern Health Technology Internship . <br><br>This two-month internship offers MBBS students and graduates a unique opportunity to explore how clinical knowledge interfaces with artificial intelligence<br><br> MBBS students (any year) or graduates . <br><br> Hands-on experience at the intersection of medicine,data,and AI .",False,11753763,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/eka-care-jobs-careers-124460464,"{'Url': 'https://www.ambitionbox.com/reviews/eka-dot-care-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 62, 'AggregateRating': '3.8', 'Title': 'eka.care Reviews by Employees'}",,,,,,,[]
Data Science Intern,https://img.naukimg.com/logo_images/groups/v1/7848493.gif,https://img.naukimg.com/logo_images/groups/v1/7848493.gif,70426501788,internship,INR,Starts in 1-3 months,green,Adtech Corp,False,123940901,https://www.naukri.com/job-listings-data-science-intern-adtech-corp-hyderabad-0-to-1-years-070426501788,Adtech Corp is looking for a Data Science Intern to assist in uncovering trends and patterns through statistical analysis and machine learning<br><br>Possess knowledge of SQL and experience working with structured databases . .,False,7848493,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Hyderabad,https://www.naukri.com/adtech-corp-jobs-careers-123940901,"{'Url': 'https://www.ambitionbox.com/reviews/adtech-corp-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 47, 'AggregateRating': '4.4', 'Title': 'Adtech Corp Reviews by Employees'}",,,,,,,"['sql', 'machine learning']"
Associate/ Sr Associate- Carbon Risk in Financial Portfolios,https://img.naukimg.com/logo_images/groups/v1/355424.gif,https://img.naukimg.com/logo_images/groups/v1/355424.gif,300925505117,internship,INR,Starts in 1-3 months,green,Ckinetics,False,1840872,https://www.naukri.com/job-listings-associate-sr-associate-carbon-risk-in-financial-portfolios-ckinetics-new-delhi-3-to-8-years-300925505117,"<span> Role: Associate/ Sr Associate- Carbon Risk in Financial Portfolios  </span> <div> cKinetics is looking for problem-solvers who are passionate about Sustainability and Carbon Markets and looking for meaningful as well as cutting-edge work.  </div> <div> The person would be involved in tracking how carbon markets are impacting corporates that hold fossil-fuel linked assets. This will involve studying sectors such as utilities, cement, oil and gas, transportation, amongst others. S/he would coordinate with the other teams to quantify the impact of different carbon prices on these companies; and correspondingly their market value.  </div> <li> Writing equity-research briefs for investors  </li> <li> Tracking assets held by corporates that are influenced by carbon prices  </li> <li> Understanding how carbon prices impact corporates: developing financial models with projections linked to different scenarios  </li> <li> Tracking corporate actions related to climate change  </li> <li> Supporting and actively participating in product development  </li> <ul> <li> You are looking to take on responsibility and be part of a dynamic environment  </li> <li> You are good with understanding financial data  </li> <li> Strong interpersonal skills to be able to interact and collaborate with professionals from varied cultural backgrounds  </li> </ul> <ul> <li> MBA with a focus on Finance, or a Masters Degree in Economics, Chartered Accountant/ CPA, or a post graduate degree with financial analysis subjects  </li> <li> 3+ years of work experience (5+ years for Sr Associate) in analysis of corporate equities  </li> <li> Ability to understand corporate financial statements  </li> <li> Created financial forecasts and developed models from scratch  </li> <li> Ability to present and discuss their research and findings to a high-level audience and industry experts  </li> <li> Excellent English writing skills and the ability to articulate analytical thought in an easily comprehensible manner and to use all insights gathered to build various reports  </li> </ul>",False,355424,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,New Delhi,https://www.naukri.com/ckinetics-jobs-careers-1840872,"{'Url': 'https://www.ambitionbox.com/reviews/ckinetics-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 17, 'AggregateRating': '2.7', 'Title': 'cKinetics Reviews by Employees'}",,,,,,,[]
Back End Developer,https://img.naukimg.com/logo_images/groups/v1/12090996.gif,https://img.naukimg.com/logo_images/groups/v1/12090996.gif,291025502018,internship,INR,Starts in 1-3 months,green,Zendynamix Software,False,4907714,https://www.naukri.com/job-listings-back-end-developer-zendynamix-bengaluru-1-to-4-years-291025502018," . Digital Marketing SEO Content Creation - Intern . CODE: ZD2005005 <br><br>Duties and Responsibilities:  -Were looking for a Digital Marketing Intern with a passion for SEO,content marketing,and digital storytelling. <br><br>Qualifications:  -Bachelors degree in computer science,information technology,or a similar field. -Proven experience as a Full Stack Developer or similar role .",False,12090996,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/zendynamix-jobs-careers-4907714,"{'Url': 'https://www.ambitionbox.com/reviews/zendynamix-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 4, 'AggregateRating': '4.3', 'Title': 'ZenDynamix Reviews by Employees'}",,,,,,,[]
INTERNSHIP,https://img.naukimg.com/logo_images/groups/v1/12023893.gif,https://img.naukimg.com/logo_images/groups/v1/12023893.gif,290925502820,internship,INR,Starts in 1-3 months,green,Arkesh Technology Bangalore,False,5307948,https://www.naukri.com/job-listings-internship-arkesh-technology-private-limited-bengaluru-0-to-5-years-290925502820,ARKESH Technology Private Limited is looking for INTERNSHIP to join our dynamic team and embark on a rewarding career journey Assists teams in daily operations and projects  <br /> <br /> Conducts research and data analysis  <br /> <br /> Participates in meetings and team discussions  <br /> <br /> Develops skills and industry knowledge <br /> <br /> Disclaimer: This job description has been sourced from a public domain and may have been modified by Naukri.com to improve clarity for our users. We encourage job seekers to verify all details directly with the employer via their official channels before applying.,False,12023893,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/arkesh-technology-bangalore-jobs-careers-5307948,,,,,,,,['data analysis']
Internship,https://img.naukimg.com/logo_images/groups/v1/5580604.gif,https://img.naukimg.com/logo_images/groups/v1/5580604.gif,290825500017,internship,INR,Starts in 1-3 months,green,Enfold Proactive Health Trust,False,125056923,https://www.naukri.com/job-listings-internship-enfold-proactive-health-trust-bengaluru-9-to-14-years-290825500017,"The Finance Team at Enfold invites applications for full-time internship positions for a minimum period of one month<br><br>The Research Team at Enfold invites applications for full-time interns for a minimum period of one month to assist in conducting research on juvenile justice and child protection laws,policies,and their impact on children and adolescents",False,5580604,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/enfold-proactive-health-trust-jobs-careers-125056923,"{'Url': 'https://www.ambitionbox.com/reviews/enfold-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 3, 'AggregateRating': '4.1', 'Title': 'Enfold Reviews by Employees'}",,,,,,,[]
HR Interns,https://img.naukimg.com/logo_images/groups/v1/3704964.gif,https://img.naukimg.com/logo_images/groups/v1/3704964.gif,281218501378,internship,INR,Starts in 1-3 months,green,Praatah Business Services,False,4541582,https://www.naukri.com/job-listings-hr-interns-praatah-business-services-pvt-ltd-pune-0-to-1-years-281218501378,This internship provides a valuable opportunity for aspiring HR professionals to gain practical experience in a fast-paced and innovative work environment.,False,3704964,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Pune,https://www.naukri.com/praatah-business-services-jobs-careers-2746404,,,,,,,,[]
Full Stack Developer Interns,https://img.naukimg.com/logo_images/groups/v1/5926202.gif,https://img.naukimg.com/logo_images/groups/v1/5926202.gif,281125506561,internship,INR,Starts in 1-3 months,green,Mantra Care,False,124890593,https://www.naukri.com/job-listings-full-stack-developer-interns-mantra-care-health-new-delhi-0-to-1-years-281125506561,"As a Full Stack Developer Intern,you will help design,develop,and maintain responsive applications . You will collaborate with developers,product managers,and designers to improve both user experience and backend functionality,while gaining valuable hands-on industry experience . Key Responsibilities:  .",False,5926202,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,New Delhi,https://www.naukri.com/mantra-care-jobs-careers-6560986,"{'Url': 'https://www.ambitionbox.com/reviews/mantracare-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 71, 'AggregateRating': '3.6', 'Title': 'Mantracare Reviews by Employees'}",,,,,,,[]
Sales - Intern,https://img.naukimg.com/logo_images/groups/v1/11851797.gif,https://img.naukimg.com/logo_images/groups/v1/11851797.gif,260825503109,internship,INR,Starts in 1-3 months,green,Ourbus India,False,124797649,https://www.naukri.com/job-listings-sales-intern-ourbus-new-delhi-0-to-1-years-260825503109,"Excellent negotiation and interpersonal skills . New Business Development and Lead Generation skills . Proficient in emailing,cold calling,and prospecting . Understanding of logistics will give you an edge . .",False,11851797,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,New Delhi,https://www.naukri.com/ourbus-india-jobs-careers-124797649,"{'Url': 'https://www.ambitionbox.com/reviews/ourbus-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 36, 'AggregateRating': '3.1', 'Title': 'OurBus Reviews by Employees'}",,,,,,,[]
